"nivel_btz","valor_btz","nombre_vista","nombre_filtro","archivo_png","estado","mensaje"
"04","AC05","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC05","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC05","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC05.png","ok",""
"04","AC10","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC10","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC10","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC10.png","ok",""
"04","AC04","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC04","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC04","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC04.png","ok",""
"04","AC03","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC03","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC03","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC03.png","ok",""
"04","AC12","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC12","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC12","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC12.png","ok",""
"04","AC11","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC11","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC11","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC11.png","ok",""
"04","DMP12","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP12","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP12","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP12.png","ok",""
"04","ELE","EXP_BTZ04_RICARDONE_PR_PR_TLLE_LGC_TALLER_ELECTRICO_PR_TLLE_LGC_GENERAL_PR_TLLE_SLD_ELE","FILTRO_BTZ04_RICARDONE_PR_PR_TLLE_LGC_TALLER_ELECTRICO_PR_TLLE_LGC_GENERAL_PR_TLLE_SLD_ELE","BTZ04_RICARDONE_PR_PR_TLLE_LGC_TALLER_ELECTRICO_PR_TLLE_LGC_GENERAL_PR_TLLE_SLD_ELE.png","ok",""
"04","TYT6","EXP_BTZ04_RICARDONE_PR_PR_ALM_LGC_ALMACEN_RICARDONE_PR_ALM_LGC_GENERAL_PR_ALM_ATL_TYT6","FILTRO_BTZ04_RICARDONE_PR_PR_ALM_LGC_ALMACEN_RICARDONE_PR_ALM_LGC_GENERAL_PR_ALM_ATL_TYT6","BTZ04_RICARDONE_PR_PR_ALM_LGC_ALMACEN_RICARDONE_PR_ALM_LGC_GENERAL_PR_ALM_ATL_TYT6.png","ok",""
"04","C180","EXP_BTZ04_RICARDONE_PR_PR_TLLM_LGC_TALLER_MECANICO_PR_TLLM_LGC_GENERAL_PR_TLLM_GNR_C180","FILTRO_BTZ04_RICARDONE_PR_PR_TLLM_LGC_TALLER_MECANICO_PR_TLLM_LGC_GENERAL_PR_TLLM_GNR_C180","BTZ04_RICARDONE_PR_PR_TLLM_LGC_TALLER_MECANICO_PR_TLLM_LGC_GENERAL_PR_TLLM_GNR_C180.png","ok",""
"04","DMP02","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP02","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP02","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP02.png","ok",""
"04","DMP03","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP03","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP03","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP03.png","ok",""
"04","VRCS1","EXP_BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR_1_PR_VPR1_LGC_CALDERA_SALCOR_CAREN_N_1_PR_VPR1_VLV_VRCS1","FILTRO_BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR_1_PR_VPR1_LGC_CALDERA_SALCOR_CAREN_N_1_PR_VPR1_VLV_VRCS1","BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR_1_PR_VPR1_LGC_CALDERA_SALCOR_CAREN_N_1_PR_VPR1_VLV_VRCS1.png","ok",""
"04","SEKW6","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW6","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW6","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW6.png","ok",""
"04","DMP13","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP13","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP13","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP13.png","ok",""
"04","AC01","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC01","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC01","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC01.png","ok",""
"04","AC02","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC02","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC02","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC02.png","ok",""
"04","DMP16","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP16","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP16","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP16.png","ok",""
"04","CLD1","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_CALADORES_PR_PLYMP_CNT_CLD1","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_CALADORES_PR_PLYMP_CNT_CLD1","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_CALADORES_PR_PLYMP_CNT_CLD1.png","ok",""
"04","16","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_PLATAFORMAS_VOLC_PTV_15_Y_16","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_PLATAFORMAS_VOLC_PTV_15_Y_16","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_PLATAFORMAS_VOLC_PTV_15_Y_16.png","ok",""
"04","CCC11","EXP_BTZ04_RICARDONE_PR_PR_PLYSP_LGC_PLAYA_Y_SUB_PR_PLYSP_LGC_SILO_EXPEDICION_CELDA_DEP_S_P_N_11_PR_PLYSP_TLV_CCC11","FILTRO_BTZ04_RICARDONE_PR_PR_PLYSP_LGC_PLAYA_Y_SUB_PR_PLYSP_LGC_SILO_EXPEDICION_CELDA_DEP_S_P_N_11_PR_PLYSP_TLV_CCC11","BTZ04_RICARDONE_PR_PR_PLYSP_LGC_PLAYA_Y_SUB_PR_PLYSP_LGC_SILO_EXPEDICION_CELDA_DEP_S_P_N_11_PR_PLYSP_TLV_CCC11.png","ok",""
"04","RS9","EXP_BTZ04_RICARDONE_PR_PR_PLYSP_LGC_PLAYA_Y_SUB_PR_PLYSP_LGC_SILO_CELDA_DEP_S_P_N_9_PR_PLYSP_RSC_RS9","FILTRO_BTZ04_RICARDONE_PR_PR_PLYSP_LGC_PLAYA_Y_SUB_PR_PLYSP_LGC_SILO_CELDA_DEP_S_P_N_9_PR_PLYSP_RSC_RS9","BTZ04_RICARDONE_PR_PR_PLYSP_LGC_PLAYA_Y_SUB_PR_PLYSP_LGC_SILO_CELDA_DEP_S_P_N_9_PR_PLYSP_RSC_RS9.png","ok",""
"04","AGC05","EXP_BTZ04_RICARDONE_PR_PR_PDA_LGC_PLANTA_DE_AGUA_PR_PDA_LGC_CISTERNA_DE_AGUA_CLARIFICADA_PR_PDA_BMB_AGC05","FILTRO_BTZ04_RICARDONE_PR_PR_PDA_LGC_PLANTA_DE_AGUA_PR_PDA_LGC_CISTERNA_DE_AGUA_CLARIFICADA_PR_PDA_BMB_AGC05","BTZ04_RICARDONE_PR_PR_PDA_LGC_PLANTA_DE_AGUA_PR_PDA_LGC_CISTERNA_DE_AGUA_CLARIFICADA_PR_PDA_BMB_AGC05.png","ok",""
"04","CBNPI","EXP_BTZ04_RICARDONE_PR_PR_EXP_LGC_EXPEDICION_PR_EXP_LGC_PREINGRESO_PR_EXP_CBN_CBNPI","FILTRO_BTZ04_RICARDONE_PR_PR_EXP_LGC_EXPEDICION_PR_EXP_LGC_PREINGRESO_PR_EXP_CBN_CBNPI","BTZ04_RICARDONE_PR_PR_EXP_LGC_EXPEDICION_PR_EXP_LGC_PREINGRESO_PR_EXP_CBN_CBNPI.png","ok",""
"04","SVCHF04","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF04","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF04","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF04.png","ok",""
"04","SVCHF01","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF01","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF01","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF01.png","ok",""
"04","ASSKW1","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_VNT_ASSKW1","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_VNT_ASSKW1","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_VNT_ASSKW1.png","ok",""
"04","CBBLZ","EXP_BTZ04_RICARDONE_PR_PR_EXP_LGC_EXPEDICION_PR_EXP_LGC_BALANZA_PR_EXP_CBN_CBBLZ","FILTRO_BTZ04_RICARDONE_PR_PR_EXP_LGC_EXPEDICION_PR_EXP_LGC_BALANZA_PR_EXP_CBN_CBBLZ","BTZ04_RICARDONE_PR_PR_EXP_LGC_EXPEDICION_PR_EXP_LGC_BALANZA_PR_EXP_CBN_CBBLZ.png","ok",""
"04","AC13","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC13","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC13","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC13.png","ok",""
"04","AUST","EXP_BTZ04_RICARDONE_PR_PR_SGI_LGC_SEGURIDAD_INDUST_PR_SGI_LGC_GENERAL_PR_SGI_CST_AUST","FILTRO_BTZ04_RICARDONE_PR_PR_SGI_LGC_SEGURIDAD_INDUST_PR_SGI_LGC_GENERAL_PR_SGI_CST_AUST","BTZ04_RICARDONE_PR_PR_SGI_LGC_SEGURIDAD_INDUST_PR_SGI_LGC_GENERAL_PR_SGI_CST_AUST.png","ok",""
"04","14V","EXP_BTZ04_RICARDONE_PR_PR_AGR_LGC_REPROCESO_PR_AGR_LGC_SILOS_PR_AGR_SLO_14V","FILTRO_BTZ04_RICARDONE_PR_PR_AGR_LGC_REPROCESO_PR_AGR_LGC_SILOS_PR_AGR_SLO_14V","BTZ04_RICARDONE_PR_PR_AGR_LGC_REPROCESO_PR_AGR_LGC_SILOS_PR_AGR_SLO_14V.png","ok",""
"04","15V","EXP_BTZ04_RICARDONE_PR_PR_AGR_LGC_REPROCESO_PR_AGR_LGC_SILOS_PR_AGR_SLO_15V","FILTRO_BTZ04_RICARDONE_PR_PR_AGR_LGC_REPROCESO_PR_AGR_LGC_SILOS_PR_AGR_SLO_15V","BTZ04_RICARDONE_PR_PR_AGR_LGC_REPROCESO_PR_AGR_LGC_SILOS_PR_AGR_SLO_15V.png","ok",""
"04","UPS2","EXP_BTZ04_RICARDONE_PR_PR_ADM_LGC_AMINISTRACION_PR_ADM_LGC_GENERAL_PR_ADM_UPS_UPS2","FILTRO_BTZ04_RICARDONE_PR_PR_ADM_LGC_AMINISTRACION_PR_ADM_LGC_GENERAL_PR_ADM_UPS_UPS2","BTZ04_RICARDONE_PR_PR_ADM_LGC_AMINISTRACION_PR_ADM_LGC_GENERAL_PR_ADM_UPS_UPS2.png","ok",""
"04","EGCP1","EXP_BTZ04_RICARDONE_PR_PR_LAB_LGC_LABORATORIO_PR_LAB_LGC_GENERAL_PR_LAB_VNT_EGCP1","FILTRO_BTZ04_RICARDONE_PR_PR_LAB_LGC_LABORATORIO_PR_LAB_LGC_GENERAL_PR_LAB_VNT_EGCP1","BTZ04_RICARDONE_PR_PR_LAB_LGC_LABORATORIO_PR_LAB_LGC_GENERAL_PR_LAB_VNT_EGCP1.png","ok",""
"04","VPH","EXP_BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR_1_PR_VPR1_LGC_FILTRO_PRECIPITADOR_ELECTROESTATICO_PR_VPR1_VNT_VPH","FILTRO_BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR_1_PR_VPR1_LGC_FILTRO_PRECIPITADOR_ELECTROESTATICO_PR_VPR1_VNT_VPH","BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR_1_PR_VPR1_LGC_FILTRO_PRECIPITADOR_ELECTROESTATICO_PR_VPR1_VNT_VPH.png","ok",""
"04","1","EXP_BTZ04_RICARDONE_PR_PR_PRP1_LGC_PREPARACION_1_PR_PRP1_LGC_ENFRIADORES_GRANULADORES_DE_1","FILTRO_BTZ04_RICARDONE_PR_PR_PRP1_LGC_PREPARACION_1_PR_PRP1_LGC_ENFRIADORES_GRANULADORES_DE_1","BTZ04_RICARDONE_PR_PR_PRP1_LGC_PREPARACION_1_PR_PRP1_LGC_ENFRIADORES_GRANULADORES_DE_1.png","ok",""
"04","DMP04","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP04","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP04","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP04.png","ok",""
"04","AC08","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC08","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC08","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC08.png","ok",""
"04","AC09","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC09","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC09","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC09.png","ok",""
"04","AC07","EXP_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC07","FILTRO_BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC07","BTZ04_RICARDONE_PR_PR_ACT_LGC_ACEITE_PR_ACT_LGC_TANQUES_PR_ACT_TNQ_AC07.png","ok",""
"04","AGC","EXP_BTZ04_RICARDONE_PR_PR_PDA_LGC_PLANTA_DE_AGUA_PR_PDA_LGC_GENERAL_PR_PDA_TNQ_AGC","FILTRO_BTZ04_RICARDONE_PR_PR_PDA_LGC_PLANTA_DE_AGUA_PR_PDA_LGC_GENERAL_PR_PDA_TNQ_AGC","BTZ04_RICARDONE_PR_PR_PDA_LGC_PLANTA_DE_AGUA_PR_PDA_LGC_GENERAL_PR_PDA_TNQ_AGC.png","ok",""
"04","YAL3","EXP_BTZ04_RICARDONE_PR_PR_ALM_LGC_ALMACEN_RICARDONE_PR_ALM_LGC_GENERAL_PR_ALM_ATL_YAL3","FILTRO_BTZ04_RICARDONE_PR_PR_ALM_LGC_ALMACEN_RICARDONE_PR_ALM_LGC_GENERAL_PR_ALM_ATL_YAL3","BTZ04_RICARDONE_PR_PR_ALM_LGC_ALMACEN_RICARDONE_PR_ALM_LGC_GENERAL_PR_ALM_ATL_YAL3.png","ok",""
"04","DMP05","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP05","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP05","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_DMP05.png","ok",""
"04","SVCHF02","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF02","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF02","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF02.png","ok",""
"04","SVCHF03","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF03","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF03","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF03.png","ok",""
"04","SVCHF05","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF05","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF05","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF05.png","ok",""
"04","SVCHF06","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF06","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF06","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CHIEF_PR_PLYMP_SLO_SVCHF06.png","ok",""
"04","AXI01","EXP_BTZ04_RICARDONE_PR_PR_TLLOC_LGC_TALLER_OBRA_CIVIL_PR_TLLOC_LGC_GENERAL_PR_TLLOC_VNT_AXI01","FILTRO_BTZ04_RICARDONE_PR_PR_TLLOC_LGC_TALLER_OBRA_CIVIL_PR_TLLOC_LGC_GENERAL_PR_TLLOC_VNT_AXI01","BTZ04_RICARDONE_PR_PR_TLLOC_LGC_TALLER_OBRA_CIVIL_PR_TLLOC_LGC_GENERAL_PR_TLLOC_VNT_AXI01.png","ok",""
"04","INC1","EXP_BTZ04_RICARDONE_PR_PR_SGI_LGC_SEGURIDAD_INDUST_PR_SGI_LGC_GENERAL_PR_SGI_BMB_INC1","FILTRO_BTZ04_RICARDONE_PR_PR_SGI_LGC_SEGURIDAD_INDUST_PR_SGI_LGC_GENERAL_PR_SGI_BMB_INC1","BTZ04_RICARDONE_PR_PR_SGI_LGC_SEGURIDAD_INDUST_PR_SGI_LGC_GENERAL_PR_SGI_BMB_INC1.png","ok",""
"04","SEKW7","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW7","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW7","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW7.png","ok",""
"04","SEKW8","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW8","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW8","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW8.png","ok",""
"04","SEKW9","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW9","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW9","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW9.png","ok",""
"04","SEKW10","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW10","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW10","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW10.png","ok",""
"04","SEKW1","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW1","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW1","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW1.png","ok",""
