type_comments,workset,BTZ_Description_06,keynote,mark,comments,uniformat_description,macro_group,BTZ_Description_07,category_name,BTZ_Description_12,structural_usage,BTZ_Description,BTZ_Description_04,type_name,element_name,level_name,type_mark,BTZ_Description_03,BTZ_Description_08,group_key,BTZ_Description_09,BTZ_Description_01,BTZ_Description_13,element_id,family_name,BTZ_Description_05,BTZ_Description_11,host_category,uniformat_code,BTZ_Description_10,BTZ_Description_02,unique_id,structural_material,type_description
,Subproyecto1,,,,PTD_A6;PTD_B5_V05,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,268736,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000419c0,Plástico,
,Subproyecto1,,,,PTD_A6;PTD_B5_V05,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,268737,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000419c1,Plástico,
,Subproyecto1,,,,PTD_A6;PTD_B5_V05,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,268738,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000419c2,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,268739,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000419c3,Plástico,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,276406,,,,,,,,a841e73c-89f1-41b5-beeb-8ad2f90b2be4-000437b6,,
,Subproyecto1,,,,CIR_02_V01;CIR_01_V02;VUE_01_V01;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V0;CIR_03_V02;CIR_04_V02;VUE_02_V02;VUE_02_V03;VUE_05_V01;CIR_05_V01;VUE_05_V02;CIR_05_V03;VUE_02_V04;VUE_02_V05;CIR_01_V01;VUE_02_V01;VUE_07_V03;VUE_08_V02;CIR_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_01_V01;MIX_02_V01;MIX_05_V01;MIX_08_V01;MIX_08_V02;MIX_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,291726,,,,,,,,8c84d624-4cc9-4990-a213-90120455164a-0004738e,,
,Subproyecto1,,,,CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V02;CIR_02_V03;CIR_05_V01;CIR_05_V02;CIR_05_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,294845,,,,,,,,8c84d624-4cc9-4990-a213-90120455164a-00047fbd,Plástico,
,Subproyecto1,,,,CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V02;CIR_02_V03;CIR_05_V01;CIR_05_V02;CIR_05_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,294846,,,,,,,,8c84d624-4cc9-4990-a213-90120455164a-00047fbe,Plástico,
,Subproyecto1,,,,CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V02;CIR_02_V03;CIR_05_V01;CIR_05_V02;CIR_05_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,294847,,,,,,,,8c84d624-4cc9-4990-a213-90120455164a-00047fbf,Plástico,
,Subproyecto1,,,,CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V02;CIR_02_V03;CIR_05_V01;CIR_05_V02;CIR_05_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,294848,,,,,,,,8c84d624-4cc9-4990-a213-90120455164a-00047fc0,Plástico,
,Subproyecto1,,,,CIR_05_V03;VUE_02_V02;VUE_01_V02;CIR_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,307359,,,,,,,,4b079c01-b0b0-496a-939b-53c498033735-0004b09f,,
,Subproyecto1,,,,CIR_06_V01;CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V0;CIR_03_V01;VUE_04_V01;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_02_V04;CIR_02_V05;VUE_05_V01;VUE_05_V02;VUE_02_V01;VUE_02_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;CIR_07_V03;VUE_08_V02;VUE_07_V01;CIR_07_V01;VUE_07_V02;CIR_07_V02;VUE_08_V01;VUE_08_V03;MIX_02_V01;MIX_02_V03;MIX_02_V04;MIX_02_V05;MIX_07_V01;MIX_07_V02;MIX_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,330956,,,,,,,,d7a033f3-e8ec-45c3-84ae-2bd9295cea60-00050ccc,,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,330961,,,,,,,,d7a033f3-e8ec-45c3-84ae-2bd9295cea60-00050cd1,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,330962,,,,,,,,d7a033f3-e8ec-45c3-84ae-2bd9295cea60-00050cd2,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,330963,,,,,,,,d7a033f3-e8ec-45c3-84ae-2bd9295cea60-00050cd3,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,330964,,,,,,,,d7a033f3-e8ec-45c3-84ae-2bd9295cea60-00050cd4,Plástico,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333693,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-0005177d,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333700,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-00051784,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333707,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-0005178b,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333714,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-00051792,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333721,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-00051799,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333728,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517a0,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333735,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517a7,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333742,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517ae,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333749,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517b5,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333756,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517bc,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333763,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517c3,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333770,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517ca,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333777,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517d1,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333784,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517d8,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,333791,,,,,,,,67833119-59c9-43a7-b5e2-fedfdf29e3c3-000517df,,
,Subproyecto1,,,,VUE_01_V01;VUE_01_V02;VUE_01_V03;VUE_01_V0;CIR_01_V06;CIR_01_V05;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_05_V01;VUE_05_V03;CIR_01_V04;VUE_02_V04;VUE_02_V05;CIR_05_V02;CIR_07_V03;VUE_08_V02;CIR_07_V01;CIR_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,334403,,,,,,,,9b703d01-a594-43ae-a318-8baa379637ae-00051a43,,
,Subproyecto1,,,,VUE_01_V01;VUE_01_V02;VUE_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_05_V01;VUE_05_V03;VUE_02_V04;VUE_02_V05;CIR_05_V02;CIR_07_V03;VUE_08_V02;CIR_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,334471,,,,,,,,9b703d01-a594-43ae-a318-8baa379637ae-00051a87,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,334610,,,,,,,,9b703d01-a594-43ae-a318-8baa379637ae-00051b12,,
,Subproyecto1,,,,VUE_01_V01;VUE_01_V02;VUE_01_V03;VUE_01_V04;VUE_01_V0;VUE_03_V01;VUE_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;VUE_05_V02;VUE_05_V03;VUE_01_V05;CIR_02_V04;CIR_02_V05;VUE_05_V01;CIR_07_V03;VUE_08_V02;CIR_07_V01;CIR_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,336142,,,,,,,,9b703d01-a594-43ae-a318-8baa379637ae-0005210e,,
,Subproyecto1,,,,VUE_07_V01;CIR_07_V01;VUE_08_V01;CIR_08_V01;MIX_07_V01;MIX_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,336475,,,,,,,,9cd61551-306e-4afc-8bd3-54b17a497397-0005225b,,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,336802,,,,,,,,5180f8f4-1ea6-41b4-a990-75d7e03302c9-000523a2,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,337109,,,,,,,,5180f8f4-1ea6-41b4-a990-75d7e03302c9-000524d5,Plástico,
,Subproyecto1,,,,S0,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,343066,Familia1,,,,,,,5180f8f4-1ea6-41b4-a990-75d7e03302c9-00053c1a,,
,Subproyecto1,,,,S1,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,343145,Familia1,,,,,,,5180f8f4-1ea6-41b4-a990-75d7e03302c9-00053c69,,
,Subproyecto1,,,,CAM_N04;CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_03_V01;CIR_04_V01;CIR_06_V01,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,343677,Familia1,,,,,,,5180f8f4-1ea6-41b4-a990-75d7e03302c9-00053e7d,,
,Subproyecto1,,,,S3,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,343933,Familia1,,,,,,,5180f8f4-1ea6-41b4-a990-75d7e03302c9-00053f7d,,
,Subproyecto1,,,,S4,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,344217,Familia1,,,,,,,5180f8f4-1ea6-41b4-a990-75d7e03302c9-00054099,,
,Subproyecto1,,,,,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,344452,Familia1,,,,,,,f71de4c5-74ae-41ae-be56-889b6e888de0-00054184,,
,Subproyecto1,,,,S5,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,344733,Familia1,,,,,,,f71de4c5-74ae-41ae-be56-889b6e888de0-0005429d,,
,Subproyecto1,,,,,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,345035,Familia1,,,,,,,9742f5a0-3c32-4d54-8dc2-6a96518059df-000543cb,,
,Subproyecto1,,,,S10,,otros,,Generic Models,,,,,Familia1,Familia1,Muro de cimentación T.O,,,,otros|Generic Models|Familia1|Familia1,,,,345038,Familia1,,,,,,,9742f5a0-3c32-4d54-8dc2-6a96518059df-000543ce,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_06_V01;VUE_02_V01;VUE_02_V02;VUE_02_V03;VUE_04_V01;CIR_03_V01;CIR_02_V01;CIR_02_V02;CIR_02_V03;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;CIR_02_V04;CIR_02_V05;VUE_02_V05;VUE_07_V03;CIR_07_V03;VUE_08_V02;VUE_07_V01;CIR_07_V01;VUE_07_V02;CIR_07_V02;VUE_08_V01;VUE_08_V03;MIX_02_V01;MIX_02_V02;MIX_02_V03;MIX_02_V04;MIX_02_V05;MIX_07_V01;MIX_07_V02;MIX_07_V03;SEC_RI_S0_S1,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,346453,,,,,,,,fabb94cf-7f65-44ab-8d7f-91e893092829-00054955,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_06_V01;VUE_02_V01;VUE_02_V02;VUE_02_V03;VUE_04_V01;CIR_04_V01;CIR_03_V01;CIR_02_V01;CIR_02_V02;CIR_02_V03;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;CIR_02_V04;CIR_02_V05;VUE_02_V05;VUE_07_V03;CIR_07_V03;VUE_08_V02;VUE_07_V01;CIR_07_V01;VUE_07_V02;CIR_07_V02;VUE_08_V01;VUE_08_V03;MIX_02_V01;MIX_02_V02;MIX_02_V03;MIX_02_V04;MIX_02_V05;MIX_04_V01;MIX_07_V01;MIX_07_V02;MIX_07_V03;S00;SEC_RI_S0_S1,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,346482,,,,,,,,fabb94cf-7f65-44ab-8d7f-91e893092829-00054972,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_06_V01;VUE_02_V01;VUE_02_V02;VUE_02_V03;VUE_04_V01;CIR_03_V01;CIR_02_V01;CIR_02_V02;CIR_02_V03;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;CIR_02_V04;CIR_02_V05;VUE_02_V05;VUE_07_V03;CIR_07_V03;VUE_08_V02;VUE_07_V01;CIR_07_V01;VUE_07_V02;CIR_07_V02;VUE_08_V01;VUE_08_V03;MIX_02_V01;MIX_02_V02;MIX_02_V03;MIX_02_V04;MIX_02_V05;MIX_07_V01;MIX_07_V02;MIX_07_V03;SEC_RI_S0_S1,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,346511,,,,,,,,fabb94cf-7f65-44ab-8d7f-91e893092829-0005498f,,
,Subproyecto1,,,,CIR_05_V02;VUE_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,346845,,,,,,,,fabb94cf-7f65-44ab-8d7f-91e893092829-00054add,,
,Subproyecto1,,,,VUE_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;VUE_05_V02;VUE_05_V03;VUE_01_V01;VUE_01_V02;VUE_01_V04;CIR_01_V05;CIR_02_V04;CIR_02_V05;VUE_05_V01;VUE_01_V03;CIR_07_V03;VUE_08_V02;CIR_07_V01;CIR_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,347929,,,,,,,,3ec87023-e84e-4e13-a375-1906567f52e8-00054f19,,
,Subproyecto1,,,,VUE_02_V02;VUE_02_V03;VUE_04_V01;CIR_04_V01;CIR_03_V01;VUE_02_V01;CIR_02_V01;CIR_02_V02;CIR_02_V03;VUE_05_V01;VUE_05_V02;VUE_05_V03;CIR_01_V06;CIR_06_V01;CIR_01_V01;CIR_01_V04;CIR_01_V05;VUE_02_V04;CIR_02_V04;CIR_02_V05;VUE_02_V05;CIR_01_V02;CIR_01_V03;VUE_07_V03;CIR_07_V03;VUE_08_V02;VUE_07_V01;CIR_07_V01;VUE_07_V02;CIR_07_V02;VUE_08_V01;VUE_08_V03;MIX_02_V01;MIX_02_V02;MIX_02_V03;MIX_02_V04;MIX_02_V05;MIX_04_V01;MIX_07_V01;MIX_07_V02;MIX_07_V03;SEC_RI_S2_S3,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,348424,,,,,,,,3ec87023-e84e-4e13-a375-1906567f52e8-00055108,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,TRAMOS,,,,obra_gris|Floors||Camino industrial,,,,349462,,,,,,,,9c8673a2-10c6-4e08-9253-d2bd179cc591-00055516,,
,Subproyecto1,,,,VUE_01_V01;VUE_01_V02;VUE_01_V03;VUE_01_V04;VUE_01_V0;VUE_03_V01;VUE_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;VUE_05_V02;VUE_05_V03;VUE_01_V05;CIR_02_V04;CIR_02_V05;VUE_05_V01;CIR_07_V03;VUE_08_V02;CIR_07_V01;CIR_07_V02;VUE_08_V01;VUE_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,350334,,,,,,,,2296832b-7fab-4649-88c3-635c62eee05f-0005587e,,
,Subproyecto1,,,,VUE_01_V01;VUE_01_V02;VUE_01_V03;VUE_01_V0;CIR_01_V06;CIR_01_V05;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_05_V01;VUE_05_V03;CIR_01_V04;VUE_02_V04;VUE_02_V05;CIR_05_V02;CIR_07_V03;VUE_08_V02;CIR_07_V01;CIR_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,351937,,,,,,,,091dc5e0-fb45-4e25-9884-f15a7679f05b-00055ec1,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,354907,,,,,,,,41e94825-aa82-4f02-a54d-042792e97b63-00056a5b,,
,Subproyecto1,,,,S6,,otros,,Generic Models,,,,,Familia1,Familia1,Nivel 1,,,,otros|Generic Models|Familia1|Familia1,,,,356166,Familia1,,,,,,,89d80083-7f90-4c4e-9976-2c964b3a803b-00056f46,,
,Subproyecto1,,,,S7,,otros,,Generic Models,,,,,Familia1,Familia1,Nivel 1,,,,otros|Generic Models|Familia1|Familia1,,,,356604,Familia1,,,,,,,89d80083-7f90-4c4e-9976-2c964b3a803b-000570fc,,
,Subproyecto1,,,,S8,,otros,,Generic Models,,,,,Familia1,Familia1,Nivel 1,,,,otros|Generic Models|Familia1|Familia1,,,,357054,Familia1,,,,,,,89d80083-7f90-4c4e-9976-2c964b3a803b-000572be,,
,Subproyecto1,,,,S9,,otros,,Generic Models,,,,,Familia1,Familia1,Nivel 1,,,,otros|Generic Models|Familia1|Familia1,,,,357907,Familia1,,,,,,,89d80083-7f90-4c4e-9976-2c964b3a803b-00057613,,
,Subproyecto1,,,,S9,,otros,,Generic Models,,,,,Familia1,Familia1,Nivel 1,,,,otros|Generic Models|Familia1|Familia1,,,,358391,Familia1,,,,,,,89d80083-7f90-4c4e-9976-2c964b3a803b-000577f7,,
