origen_archivo,codigo_project,descripcion_project,estado_match,tipo_asociacion,element_id_revit,contenedor_sugerido_element_id,btz_path_actual,btz_path_contenedor,project_path,ancestor_codes_project,ancestor_names_project,motivo_revision,observacion
match_project_revit_preparacion.csv,P10-PRL-ALM-ZRA01,ALIM. ZARAN. ROT. ZR01,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR01 > P10-PRL-ALM-ZRA01,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR01,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR01,,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-PRL-ZRN-ZR02,ZARANDA ROTATIVA 02 (ESTE),contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR02,P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA,,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-PRL-ALM-ZRA02,ALIM. ZARAN. ROT. ZR02,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR02 > P10-PRL-ALM-ZRA02,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR02,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR02,,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-SRV-VLV-SGR,VALVULA DE SEGURIDAD DE SUB-ESTACION DE GAS DE ENTRADA CALDERA P10,contenedor_duplicado,contenedor_por_ancestro_project,176327,176327,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-LGC-VALV CONTROL CLD > P10-SRV-VLV-PCV-001 > P10-SRV-VLV-SGR SUB-EST GAS,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB > P10-SRV-LGC-VALV > P10-SRV-VLV-PCV-001,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-LGC-VALV CONTROL CLD > P10-SRV-VLV-PCV-001,,Código repetido en Project 6 veces. Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-GRL-LGC-EQUIPOS,CONJUNTO DE EQUIPOS DE SEGURIDAD P10,duplicado,elemento_puntual,377972,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,P10,,Código repetido en Project 2 veces. 2 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-GRL-LGC-EQUIPOS,CONJUNTO DE EQUIPOS DE SEGURIDAD P10,duplicado,elemento_puntual,381172,,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,P10,,Código repetido en Project 2 veces. 2 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-SRA-BMB-BO70,BOMBA BO70 RED INCENDIO (ELECTROBOMBA),asignable_a_contenedor,contenedor_por_scoring,282497,282497,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-BMB-BO70,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,Sin match puntual; contenedor único por scoring (diferencia 70).
match_project_revit_preparacion.csv,P10-SRA-BMB-JOCKEY,JOCKEY CHICA GRUNDFOS - Primera que se coloco,asignable_a_contenedor,contenedor_por_scoring,282497,282497,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-BMB-JOCKEY 01,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,Código repetido en Project 2 veces. Sin match puntual; contenedor único por scoring (diferencia 70).
match_project_revit_preparacion.csv,P10-SRA-BMB-BOIN,MOTOBOMBA BOIN INCENDIO (DIESEL),asignable_a_contenedor,contenedor_por_scoring,282497,282497,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-BMB-BOIN,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,Sin match puntual; contenedor único por scoring (diferencia 70).
match_project_revit_preparacion.csv,P10-SRA-MTD-MDBOIN,MOTOR DIESEL BOMBA LUCHA CONTRA INCENDIO (MOTOR PERKINS 4006C-23TAG3A SERIE Nº DGD062001U7184L),sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-BMB-BOIN > P10-SRA-MTD-MDBOIN,P10-GRL-LGC-EQUIPOS > P10-SRA-BMB-BOIN,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-BMB-BOIN,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-SRA-SLA-SALA,SALA DE BOMBA DIESEL DE RED DE INCENDIO,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-SLA-SALA BOIN,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-SRA-VLV-VSBOIN,VALVULA DE SEGURIDAD DE MOTOR DIESEL RED INCENDIO P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-SLA-SALA BOIN > P10-SRA-VLV-VSBOIN,P10-GRL-LGC-EQUIPOS > P10-SRA-SLA-SALA,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-SLA-SALA BOIN,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-GRL-SRN-SIRPRP,SIRENA ALARMA DE EMERGENCIA PREPARACION P10,contenedor_duplicado,contenedor,377972,377972,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-GRL-SRN-SIRPRP,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,"Scoring ambiguo: mejor=80, segundo=80, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_preparacion.csv,P10-SRA-TNQ-TKRED,TANQUE RED INCENDIO,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-TNQ-TKRED,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-SRA-BMB-DOSIF,BOMBA DOSIFICACION APL A TK VERDE RED DE INCENDIO,asignable_a_contenedor,contenedor_por_scoring,282497,282497,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-TNQ-TKRED > P10-SRA-BMB-DOSIF APL,P10-GRL-LGC-EQUIPOS > P10-SRA-TNQ-TKRED,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-TNQ-TKRED,,Sin match puntual; contenedor único por scoring (diferencia 70).
match_project_revit_preparacion.csv,P10-APR-APA02,APAREJO ELECTRICO MOLINOS DESCASCARADO P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA02 MOL CASC,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-APR-APA04,APAREJO ELECTRICO PELLETERAS P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA04 PELLET,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-APR-APA03,APAREJO ELECTRICO ROLOS QUEBRADORES DESCASCARADO P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA03 QUEB 1RA PAS,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-APR-APA01,APAREJO ELECTRICO TALLER P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA01 TALLER,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-APR-APA05,APAREJO ELECTRICO ZARANDAS ROTEX DESCASCARADO,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA05 ZAR ROTEX,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-TLLM-GND-GND01,GUINDOLA CERTIFICADA GND01,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-TLLM-GND-GND01,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_preparacion.csv,P10-PRP-PRC-PERCHA,PERCHA PARA MOVIMIENTO DE EXPANDER 1800,contenedor_duplicado,contenedor,281815,281815,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-PRP-PRC-PERCHA EXP,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,"Scoring ambiguo: mejor=80, segundo=80, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_preparacion.csv,P10-LGC-EQUIPOS,EQUIPO LOGICOS ZONAS DE SUPERVISORES P10,contenedor_duplicado,contenedor,377972,377972,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-LGC-EQUIPOS LOGICOS,,P10,,"Código repetido en Project 3 veces. Scoring ambiguo: mejor=200, segundo=200, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_preparacion.csv,P10-LGC-ZONA,EQUIPOS DE ZONA ELECTRICA O1,contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-LGC-EQUIPOS LOGICOS > P10-LGC-ZONA ELE O1,P10-LGC-EQUIPOS,P10 > P10-LGC-EQUIPOS LOGICOS,,"Código repetido en Project 8 veces. Scoring ambiguo: mejor=50, segundo=50, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_preparacion.csv,P10-LGC-RUTAS,RUTAS DE LUBRICACION P10,contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-LGC-EQUIPOS LOGICOS > P10-LGC-RUTAS DE LUBRICACION,P10-LGC-EQUIPOS,P10 > P10-LGC-EQUIPOS LOGICOS,,"Código repetido en Project 2 veces. Scoring ambiguo: mejor=50, segundo=50, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_preparacion.csv,P10-GRL-LGC-MAQUINARIAS,MAQUINARIAS P10,contenedor_duplicado,contenedor,377972,377972,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-MAQUINARIAS,,P10,,"Scoring ambiguo: mejor=230, segundo=230, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_preparacion.csv,P10-RPS-LGC-REPUESTOS,"REPUESTOS DE P10 EN STOCK, ACTIVOS MOVILES",contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-RPS-LGC-REPUESTOS,,P10,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_preparacion.csv,P10-RPS-LGC-EN,"REPUESTOS DE P10 EN REPARACION, ACTIVOS MOVILES",contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-RPS-LGC-REPUESTOS > P10-RPS-LGC-EN REPARACION,P10-RPS-LGC-REPUESTOS,P10 > P10-RPS-LGC-REPUESTOS,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_preparacion.csv,P10-PLL-LGC-PELLETERA,SECTOR PELLETEADO P10,contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PLL-LGC-PELLETERA,,P10,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-DSC-LGC-CONJUNTO,CONJUNTO DE CCC SEGUNDA PASADA DESCASCARADO P10,duplicado,elemento_puntual,378308,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-CONJUNTO CCD 1RA,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-CONJUNTO CCC 2DA,P10-DSC-LGC-DESCASCARADO,P10 > P10-DSC-LGC-DESCASCARADO,hay más de un elemento puntual posible,Código repetido en Project 2 veces. 2 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-DSC-LGC-CONJUNTO,CONJUNTO DE CCC SEGUNDA PASADA DESCASCARADO P10,duplicado,elemento_puntual,378434,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-CONJUNTO CCC 2DA,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-CONJUNTO CCC 2DA,P10-DSC-LGC-DESCASCARADO,P10 > P10-DSC-LGC-DESCASCARADO,hay más de un elemento puntual posible,Código repetido en Project 2 veces. 2 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-HRN-LGC-HARINA,SECTOR HARINA P10,duplicado,elemento_puntual,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,P10 > P10-HRN-LGC-HARINA,,P10,hay más de un elemento puntual posible,10 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-HRN-VLV-VSSR01,VALVULA SEGURIDAD DE SECADOR ROTATIVO SR01,contenedor_duplicado,contenedor_por_ancestro_project,227678,227678,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-MOLINOS,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-MOLINOS,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-SEC. ROTATIVOS > P10-HRN-VLV-VSSR01,P10-HRN-LGC-HARINA > P10-HRN-LGC-SEC,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-SEC. ROTATIVOS,hay más de un contenedor candidato,Ancestro Project P10-HRN-LGC-HARINA aparece en 10 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-HRN-VLV-VSSR02,VALVULA SEGURIDAD DE SECADOR ROTATIVO SR02,contenedor_duplicado,contenedor_por_ancestro_project,227678,227678,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-MOLINOS,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-MOLINOS,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-SEC. ROTATIVOS > P10-HRN-VLV-VSSR02,P10-HRN-LGC-HARINA > P10-HRN-LGC-SEC,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-SEC. ROTATIVOS,hay más de un contenedor candidato,Ancestro Project P10-HRN-LGC-HARINA aparece en 10 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-LGC-PREPARACION,SECTOR PREPARACION P10,duplicado,elemento_puntual,281220,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,,P10 > P10-PRP-LGC-PREPARACION,,P10,hay más de un elemento puntual posible,7 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-LGC-PREPARACION,SECTOR PREPARACION P10,duplicado,elemento_puntual,281343,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,P10 > P10-PRP-LGC-PREPARACION,,P10,hay más de un elemento puntual posible,7 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-RDL-R12,REDLER R12 SOBRE LAMINADORES SUR,contenedor_duplicado,contenedor_por_ancestro_project,281815,281815,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER > P10-PRP-RDL-R12,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,hay más de un contenedor candidato,Ancestro Project P10-PRP-LGC-REDLER aparece en 3 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-RDL-R13,REDLER R13 SOBRE LAMINADORES NORTE,contenedor_duplicado,contenedor_por_ancestro_project,281815,281815,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER > P10-PRP-RDL-R13,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,hay más de un contenedor candidato,Ancestro Project P10-PRP-LGC-REDLER aparece en 3 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-RDL-R14,REDLER R14 BAJO LAMINADORES SUR,contenedor_duplicado,contenedor_por_ancestro_project,281815,281815,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER > P10-PRP-RDL-R14,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,hay más de un contenedor candidato,Ancestro Project P10-PRP-LGC-REDLER aparece en 3 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-RDL-R15,REDLER R15 BAJO LAMINADORES NORTE,contenedor_duplicado,contenedor_por_ancestro_project,281815,281815,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER > P10-PRP-RDL-R15,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,hay más de un contenedor candidato,Ancestro Project P10-PRP-LGC-REDLER aparece en 3 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-VLV-VSBH01,VALVULA DE SEGURIDAD BH01,contenedor_duplicado,contenedor_por_ancestro_project,281069,281069,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH01 > P10-PRP-VLV-VSBH01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN > P10-PRP-BHT-BH01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH01,hay más de un contenedor candidato,Ancestro Project P10-PRP-LGC-PREPARACION aparece en 7 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-VLV-VSBH02,VALVULA DE SEGURIDAD BH02,contenedor_duplicado,contenedor_por_ancestro_project,281069,281069,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH02 > P10-PRP-VLV-VSBH02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN > P10-PRP-BHT-BH02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH02,hay más de un contenedor candidato,Ancestro Project P10-PRP-LGC-PREPARACION aparece en 7 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-VLV-VSBH03,VALVULA DE SEGURIDAD BH03,contenedor_duplicado,contenedor_por_ancestro_project,281069,281069,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH03 > P10-PRP-VLV-VSBH03,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN > P10-PRP-BHT-BH03,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH03,hay más de un contenedor candidato,Ancestro Project P10-PRP-LGC-PREPARACION aparece en 7 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-LGC-PRELIMPIEZA,SECTOR PRELIMPIEZA P10,duplicado,elemento_puntual,373540,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,,P10 > P10-PRL-LGC-PRELIMPIEZA,,P10,hay más de un elemento puntual posible,8 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-LGC-PRELIMPIEZA,SECTOR PRELIMPIEZA P10,duplicado,elemento_puntual,373591,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO,,P10 > P10-PRL-LGC-PRELIMPIEZA,,P10,hay más de un elemento puntual posible,8 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-LGC-PRELIMPIEZA,SECTOR PRELIMPIEZA P10,duplicado,elemento_puntual,377655,,TE > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ACS-TPRL,,P10 > P10-PRL-LGC-PRELIMPIEZA,,P10,hay más de un elemento puntual posible,8 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
