estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,motivo_revision
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-CLT-HX344,CALENTADOR ACEITE MINERAL P10,198,4,198,P10-EXT-LGC-RECUP GASES,P10-EXT-LGC-RECUP,P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES > P10-EXT-CLT-HX344 AC MIN,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-CND-HX340,CONDENSADOR VENTEO P10,199,4,199,P10-EXT-LGC-RECUP GASES,P10-EXT-LGC-RECUP,P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES > P10-EXT-CND-HX340 VENTEO,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-ENF-HX347,ENFRIADOR ACEITE MINERAL P10,200,4,200,P10-EXT-LGC-RECUP GASES,P10-EXT-LGC-RECUP,P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES > P10-EXT-ENF-HX347 AC MIN,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-INT-HX343,INTERC. ACEITE/ ACEITE MINERAL P10,201,4,201,P10-EXT-LGC-RECUP GASES,P10-EXT-LGC-RECUP,P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES > P10-EXT-INT-HX343 AC/AC MIN,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-STR-V345,STRIPER ACEITE MINERAL,202,4,202,P10-EXT-LGC-RECUP GASES,P10-EXT-LGC-RECUP,P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES > P10-EXT-STR-V345 STRIP MIN,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-VNT-P348,VENTILADOR DE GASES,203,4,203,P10-EXT-LGC-RECUP GASES,P10-EXT-LGC-RECUP,P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES > P10-EXT-VNT-P348,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-SPR-SEPGOT,SEPARADOR DE GOTAS EXTRACCION P10,221,3,221,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-EXTRACCION,P10 > P10-EXT-LGC-EXTRACCION,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SPR-SEPGOT,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-SIS-DILUVIO,SISTEMA DILUVIO DE PLANTA DE EXTRACCION,222,3,222,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-EXTRACCION,P10 > P10-EXT-LGC-EXTRACCION,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-VLV-VD01,VALVULA A DIAFRAGMA DE DILUVIO VD01 (DE NORTE A SUR),223,4,223,P10-EXT-SIS-DILUVIO,P10-EXT-SIS-DILUVIO,P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO > P10-EXT-VLV-VD01,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-VLV-VD02,VALVULA A DIAFRAGMA DE DILUVIO VD02 (DE NORTE A SUR),224,4,224,P10-EXT-SIS-DILUVIO,P10-EXT-SIS-DILUVIO,P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO > P10-EXT-VLV-VD02,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-VLV-VD03,VALVULA A DIAFRAGMA DE DILUVIO VD03 (DE NORTE A SUR),225,4,225,P10-EXT-SIS-DILUVIO,P10-EXT-SIS-DILUVIO,P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO > P10-EXT-VLV-VD03,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-VLV-VD04,VALVULA A DIAFRAGMA DE DILUVIO VD04 (DE NORTE A SUR),226,4,226,P10-EXT-SIS-DILUVIO,P10-EXT-SIS-DILUVIO,P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-DILUVIO > P10-EXT-VLV-VD04,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-EXT-SIS-LUBCENTRAL,SISTEMA LUBRICACION CENTRALIZADA EXTRACCION,227,3,227,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-EXTRACCION,P10 > P10-EXT-LGC-EXTRACCION,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-SIS-LUBCENTRAL,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_scoring,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,282497:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION || 282656:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 || 282755:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES || 282804:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES || 282896:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE || 282969:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION || 282997:200:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,P10-EXT-LGC-EXTRACCION,Ancestro Project P10-EXT-LGC-EXTRACCION aparece en 7 contenedores.,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
